setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.6733 0.2 0.2 0.4867 1.07992 0.283019 0.698728 0.487806 0.0615341
0.6733 0.2 0.2 0.4867 1.07609 0.28532 0.689524 0.487039 0.0614849
0.6733 0.2 0.2 0.4867 1.07225 0.287621 0.681854 0.486272 0.0614319
0.6733 0.2 0.2 0.4867 1.06765 0.289922 0.674185 0.486272 0.0613746
0.6733 0.2 0.2 0.4867 1.06305 0.292223 0.666515 0.486272 0.0613135
0.6733 0.2 0.2 0.4867 1.05921 0.295291 0.660379 0.486272 0.0612477
0.6733 0.2 0.2 0.4867 1.05461 0.299126 0.654243 0.485505 0.0611764
0.6733 0.2 0.2 0.4867 1.05001 0.302961 0.648874 0.485505 0.0610991
0.6733 0.2 0.2 0.4867 1.04541 0.307563 0.644272 0.485505 0.061015
0.6733 0.2 0.2 0.4867 1.04004 0.312932 0.63967 0.485505 0.0609235
